row_num,rater1,rater2,rater3,rater4,rater5,rater6,rater7,rater8,rater9,rater10,rater11,rater12,rater13,_varname,hotel,rating,review,response,triptype,dateofstay,responder,respondeddate,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,fk_grade_level_TA,arousal (ANEW)_TA,dominance (ANEW)_TA,valence (ANEW)_TA,concreteness_TA,familiarity_TA,emotionality_TA,extremity_TA,valence (EL)_TA,SENT_TA,anger_TA,anticipation_TA,disgust_TA,fear_TA,joy_TA,neg_sent_TA,pos_sent_TA,sadness_TA,surprise_TA,trust_TA,arousal (NRC)_TA,dominance (NRC)_TA,valence (NRC)_TA,i_TA,s/he_TA,they_TA,we_TA,you_TA,num_ratings,mturk_rating,apology,Brand
773,-20,-20.0,-10.0,-30.0,-30.0,-30.0,,,,,,,,apologyIstayedinHabitatRe,Stay Alfred Brickell,10,"I stayed in Habitat Residence in December 2017. In general, the apartment is quite well but not recommended for those who want to visit the city of Miami (city centre or Miami beach) because you will need to take the car nearly for everything, and due to the traffic jam you will probably waste a lot of time. Moreover, the bed was not really comfortable.The staff showed little enthusiasm about helping so don't expect that they solve your problems (at least in a good way). In fact, following their instructions, I paid in advance for the booking reservation a greater amount than the final cost of the apartment, I didn't know that until the check-in at the hotel/apartment because they informed me and also told me that at the ckeck-out they will give me back the money. When the check-out, I asked for my money and the receptionist (who was another one because it was during the morning and not the evening as the first day) told me that he couldn't help me because he didn't know anything about it. He asked to his colleague and after verifying it through the Hotel bill, they promised me that they will transfer me the money to my bank account. To this day I'm still waiting for it or at least an asnwer to my emails claiming for a solution.In conclusion, if you go to Habitat Residence, be sure that you pay the exact amount or don't expect to recover the extra sum paid because of their own instructions.","Dear Patricia, thank you for letting us know, we are working on your situation directly.",Trip type: Traveled with friends,Date of stay: December 2017,"Response from TeamHabitatResidence, Manager at Stay Alfred Brickell","Responded Feb 2, 2018",15,52.71,99.0,43.37,99.0,15.0,33.33,80.0,46.67,26.67,26.67,0.0,13.33,13.33,0.0,0.0,0.0,0.0,13.33,6.67,0.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,0.0,33.33,0.0,6.67,0.0,0.0,13.33,6.67,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,20.0,6.67,0.0,0.0,0.0,0.0,20.0,0.0,13.33,0.0,13.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.0,6.67,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.59,0.9444444444444444,1.106666666666667,324.4146510850667,573.0484781743332,0.0,0.0,0.0,0.0745,0.08773463264346694,0.06582185289836506,0.1559294194297704,0.05676368318103103,0.3005603325073929,-0.3131111111111111,0.5728571428571428,0.024295609885346,0.1517714109439255,0.3470106355837356,0.42,0.6228333333333332,0.7701666666666666,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,6,-23.333333333333332,False,Unaffiliated
774,11,30.0,9.0,-30.0,-20.0,0.0,,,,,,,,apologyTheworseplaceinthe,Stay Alfred Brickell,10,"The worse place in the entire world! First the make you pay upfront your entire stay.Second the cleaning and maintenance of this property is so awful, mold in the shower ceiling, toilet seat broken, dust everywhere. Good luck if you have an emergency and have to check out before your check out date they will not refund you, not to mention if you get sick from the mold and dust while you stay in this property. Plus you are required to surrender your car to vallet parking and pay $24 daily parking rate. They also charge you a $150 deposit that even after check out you will never see for a long time. The ""unsanitary"" protocols within this property is unacceptable like Used dish washing sponge really? Awful. We spotted pubic hair in the bath tub, toilets, and more so in the bathroom sink. This is a property that is noticeable for hookers and prostitutuon. The only good about this property is some staff members and one security/valet person. DO NOT STAY HERE PLEASE DONT BE A VICTIM OF THIS AWFUL PLACE, awful not even make justice to this ""hotel"". I am a well educated and world traveled guest. Be Warned!!!. You better off by buying a tent and camp out in a park, seriously. I have never ever in 38 years traveling the world seen a place like this with the most absurd policies and awful facility jeopardizing the health and safety of their guests. Which I will file a formal complaint with better business bureau And proper health agencies that regulated hotels worldwide.Do your self a favor and stay else where.","Dear Angel Rose,We were so shock to receive this review, we were trying to accommodate you, as you had some health conditions we upgraded you to a 2 bedroom without extra cost. Unfortunately our $150 deposit and valet parking are policies of the hotel and they are explained in our website. I personally check the conditions of the apartment and the apartment was in perfect conditions. You reserved for 5 night and then at the moment of the check in decided to stay for 2 nights and we allowed that without any penalty, after that you wanted to leave early and we kindly gave you a hotel credit, which most hotels don’t do that.We are sorry that you felt the way you did in our hotel but we did our best to accommodate you and your needs. We work very hard to keep our units in perfect conditions and we are sorry to hear such harmful comments as we are working towards making our units a home away from home.",Trip type: Traveled on business,Date of stay: September 2016,"Response from TeamHabitatResidence, Manager at Stay Alfred Brickell","Responded Sep 16, 2016",173,64.88,99.0,9.96,35.89,34.6,17.34,86.13,55.49,19.65,16.18,0.58,9.25,5.78,0.0,0.58,3.47,5.78,15.61,6.94,1.73,7.51,1.16,14.45,7.51,2.89,0.58,2.31,2.31,6.36,3.47,2.89,0.0,0.0,1.16,19.08,0.0,0.58,0.0,0.0,9.25,1.73,1.16,1.16,2.31,1.16,1.73,1.73,0.0,0.58,1.16,0.58,0.0,0.58,0.0,0.0,14.45,9.83,2.31,1.73,1.73,0.0,6.36,8.09,0.58,10.4,1.73,5.78,4.05,2.89,2.31,2.89,1.73,0.58,0.0,0.0,0,0.0,0.0,0.0,0.0,6.94,3.47,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,67.2,0.9191208791208793,1.319065934065934,1.357472527472528,317.8839410123293,593.046956036366,4.135000000000001,2.34375,5.0,-0.004331428571428574,0.1495092800679506,0.1623528602448166,0.1780399047727392,0.1789821731007267,0.2873837089686134,-0.3564597701149425,0.3437954545454545,0.1888360979766092,0.1684161608244473,0.1955120125038731,0.4283846153846154,0.5219038461538462,0.6305000000000002,0.005494505494505495,0.0,0.005494505494505495,0.08241758241758242,0.05494505494505494,6,0.0,False,Unaffiliated
776,21,20.0,30.0,19.0,30.0,25.0,9.0,,,,,,,apologyTheunitwasveryclea,Stay Alfred Brickell,30,"The unit was very clean but it isn't as spacious as it appears from the pictures. The living area furnishings are VERY small and uncomfortable. Beds and bathrooms were good overall. We spent most of our time outside of the condo so it worked out. Also, be aware the building is next to the interstate so we could hear traffic noise from inside the unit.","Dear sparker308, Thank you for choosing us, it was a pleasure to have you as our guest, we di apologize for any inconveniences you might had experienced, we've taken note of your suggestions in order for us to improve. Hope to see you soon!",Trip type: Traveled as a couple,Date of stay: July 2016,"Response from TeamHabitatResidence, Manager at Stay Alfred Brickell","Responded Aug 8, 2016",44,57.84,99.0,1.0,99.0,22.0,18.18,90.91,59.09,25.0,22.73,0.0,11.36,11.36,0.0,0.0,2.27,2.27,20.45,11.36,2.27,2.27,0.0,20.45,2.27,2.27,0.0,0.0,2.27,11.36,11.36,0.0,0.0,0.0,0.0,31.82,0.0,4.55,0.0,0.0,9.09,2.27,0.0,2.27,6.82,0.0,0.0,4.55,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,13.64,2.27,4.55,2.27,0.0,9.09,9.09,6.82,6.82,0.0,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.91,2.27,9.09,0.0,0.0,0.0,2.27,0.0,0.0,2.27,0.0,0.0,18.1,0.8164705882352941,1.208235294117647,1.254901960784314,309.1954991036511,587.7013253190697,6.1,3.18,7.68,-0.07438636363636361,0.1341641895723747,0.2245201619049135,0.1500228616667016,0.1821385259543142,0.4632415158117924,-0.2888076923076923,0.2353333333333333,0.1484331893466627,0.1895846173543908,0.3421623486706259,0.4229230769230769,0.6212307692307694,0.7740769230769232,0.0,0.0,0.0,0.09803921568627451,0.09803921568627451,7,22.0,True,Unaffiliated
777,21,-30.0,-25.0,15.0,20.0,,,,,,,,,apologyStayedthereforonen,Staybridge Suites Miami International Airport,20,"Stayed there for one night following a long flight. Waited quite a while for the shuttle bus then rang the hotel and gave our bus stop location.When it arrived it only stopped for a short time before almost leaving without us. The bus wasn't up too much and not one word was spoken from the driver. Not even an hello.The receptionist then allocated us a room that turned out to be occupied when we tried to gain entrance! We were then given a much smaller room than the booked one. Eventually we had a fairly nice room except for the nasty sharp tacks in the carpet by the bathroom area. Despite requesting a quite room this room overlooked the road at the front and was close to the train station which we couldn't see when we arrived as it was dark.The train horns started at 3am and continued loudly through the night.We headed down to the bar at 8pm which was very ordinary but left after half an hours wait without any staff attending!Breakfast was fine, just the usual. Really annoying loud staff and even louder construction workers having breakfast too. No sign of any management through out our stay.The only positive was the very comfortable bed.Definitely will not be returning and will go back to The Elements hotel further down the road. A much better hotel and better managed.","Hello ChiltrenBD,Thank you for your overnight stay and for taking the time to leave us feedback. While I am glad that the bed worked for you, I am sorry to learn that the level of service received fell below expectations. Along with your observations about the noise level in the room, I have shared your comments with the hotel management. I trust that the steps taken will avoid similar issues from happening again.I hope you choose our hotel again!Best regards,Clayton G.Case ManagerIHGService",,Date of stay: February 2020,"Response from IHGService, Guest Relations Manager at Staybridge Suites Miami International Airport","Responded Feb 28, 2020",87,86.13,96.68,62.98,95.04,21.75,16.09,90.8,50.57,18.39,14.94,5.75,2.3,6.9,0.0,0.0,3.45,8.05,14.94,4.6,3.45,2.3,0.0,17.24,4.6,2.3,0.0,0.0,0.0,9.2,6.9,2.3,1.15,0.0,1.15,14.94,0.0,0.0,0.0,0.0,4.6,2.3,0.0,2.3,1.15,0.0,0.0,1.15,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,14.94,4.6,2.3,4.6,3.45,2.3,4.6,10.34,3.45,17.24,5.75,6.9,6.9,6.9,2.3,2.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.49,5.75,4.6,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,32.9,1.000645161290323,1.587849462365591,1.597956989247312,327.0442878678375,594.3669739701375,5.26,2.283333333333333,6.516666666666666,-0.01814117647058824,0.1420496752914511,0.2028966909164085,0.126204934049729,0.2029731907313728,0.2946485282977636,-0.336093023255814,0.3073809523809524,0.2016430411580988,0.1828581243847135,0.425552960473134,0.4198571428571429,0.5250714285714286,0.6451785714285714,0.04301075268817205,0.0,0.0,0.02150537634408602,0.06451612903225806,5,0.2,True,Intercontinental 
778,16,13.0,30.0,20.0,,,,,,,,,,apologyFlewintoMiamitheda,Staybridge Suites Miami International Airport,20,"Flew into Miami the day before our family cruise and stayed here for the night. Called prior to arriving to the airport to arrange shuttle service, and was told to call when we were at baggage claim. Called from baggage claim and was asked which door we were at, I stated we were at baggage claim door 3. The hotel said great that they would pick us up from there. I had a party of 8, we waited and waited. Finally calling back and was told no that we had to go up stairs and wait on the level above. We all went upstairs and waited at door 3, I called back again and was told ""Oh no, they could only pick up at door 5. so we all drag down to door 5. While this is a slightly annoying, it was just the start of the issues.When arriving, we checked in and was told the kitchen was open till 11, which it was 9pm at the time. Great we were all hungry. We put our items in the rooms and went down to order, which we were told by the bartender, that he didn't think the kitchen would cook for us because he thought they were going home. Had to have the front desk manager go into the kitchen to cook for us.When arriving to the rooms, 1 room was completely unclean. Bed was not made, trash in the room etc. Had to change rooms. The second room was also full of trash and had not been cleaned either. When speaking about this with the housekeeping manager, another guest came up and began complaining about the same problems in his room. I asked to speak with the general manager, but she would never reach out to us.The hotel is pretty and new, but there are some issues with staffing and cleanliness.","Hi, shelleyb1010!Thank you for stopping over before going on your cruise.I am glad that you find our location convenient. I am sorry that the housekeeping in the rooms let you down. I am sorry that there were also issues with the shuttle and service delivered by some of our hotel and restaurant staff. I shared your experience with our local management. We will use this and continue to find ways of enhancing our services for better guests' experience.Until your next visit, we would love to show you that your last stay was an exception.Many thanks,Anne ACase ManagerIHGService",Trip type: Traveled with family,Date of stay: November 2018,"Response from IHGService, Guest Relations Manager at Staybridge Suites Miami International Airport","Responded Dec 29, 2018",102,56.6,99.0,66.34,90.49,20.4,16.67,91.18,53.92,22.55,17.65,3.92,5.88,7.84,0.0,0.0,4.9,3.92,14.71,7.84,1.96,4.9,0.0,17.65,5.88,1.96,0.0,0.0,1.96,7.84,5.88,1.96,0.0,0.0,1.96,18.63,0.0,0.98,0.0,0.0,5.88,1.96,0.98,0.98,0.98,0.0,0.98,2.94,0.98,0.0,0.0,1.96,0.0,0.0,0.0,0.98,15.69,8.82,0.98,4.9,0.98,0.98,2.94,9.8,1.96,17.65,4.9,7.84,5.88,4.9,2.94,0.98,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.76,6.86,2.94,0.0,0.0,0.0,0.98,0.0,0.0,0.98,0.0,0.0,39.9,0.9805555555555556,1.536388888888889,1.611944444444444,322.0999295338816,589.2371641029248,6.26,1.7675,5.8675,-0.004313131313131322,0.1631403736416025,0.1921937533110873,0.1971607253267618,0.2067286477362072,0.2690415588926415,-0.3236170212765957,0.2842884615384615,0.1589927358774523,0.1309075799627806,0.2849047908672393,0.4422903225806451,0.5176129032258064,0.6695483870967743,0.02777777777777778,0.0,0.0,0.05555555555555555,0.07407407407407407,4,19.75,True,Intercontinental 
779,21,30.0,-20.0,,,,,,,,,,,apologyExtremeairportnoise,Staybridge Suites Miami International Airport,30,"Extreme airport noise.Poor food breakfast and dinnersBar,but food poor and prices high.Extremely bad parking situation. Especially for ADA handicapped persons such as myself.Nice staff, who are understanding of the problems but seem powerless to correct them.","Hello Richard T,Thank you for choosing our brand and going out of your way to leave us your insights. I am sorry to hear that your stay was not impressive as it is supposed to be. Issues with noise, unsatisfactory dining experience and parking simply marred your stay. Rest assured I have shared with hotel management your observations and I am sure that they will look into the matter and resolve it accordingly.In spite of your experience, we hope that you will still consider us for your lodging needs.Best,Ronald R.Case ManagerIHGService",Trip type: Traveled on business,Date of stay: September 2019,"Response from IHGService, Guest Relations Manager at Staybridge Suites Miami International Airport","Responded Nov 28, 2019",96,38.6,99.0,18.52,99.0,24.0,17.71,85.42,53.12,22.92,17.71,3.12,4.17,9.38,0.0,1.04,5.21,1.04,13.54,8.33,2.08,5.21,1.04,20.83,3.12,2.08,0.0,0.0,0.0,10.42,8.33,2.08,0.0,1.04,1.04,18.75,0.0,0.0,0.0,0.0,10.42,4.17,0.0,2.08,2.08,2.08,1.04,5.21,1.04,2.08,0.0,1.04,0.0,0.0,0.0,1.04,10.42,6.25,2.08,3.12,1.04,0.0,3.12,14.58,4.17,9.38,4.17,6.25,1.04,2.08,1.04,0.0,0.0,0.0,0.0,1.04,0,1.04,0.0,0.0,0.0,10.42,6.25,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,1.0207,1.684,1.6851,317.5678204316628,583.5457621590449,4.203333333333333,1.666666666666667,2.833333333333333,-0.03335227272727274,0.1526364629208825,0.2363478107187232,0.1899071372844128,0.1204546771389046,0.3332065477264665,-0.3186122448979593,0.325051282051282,0.1747575856743658,0.2901277960312135,0.3020315232055461,0.4104857142857143,0.5475714285714287,0.6278571428571429,0.03,0.0,0.01,0.04,0.09000000000000001,3,10.333333333333334,True,Intercontinental 
780,30,30.0,30.0,30.0,30.0,,,,,,,,,apologyWetraveltoMiamioft,Staybridge Suites Miami International Airport,30,"We travel to Miami often and wanted to try out this new hotel. Glad we did as we will never stay here again.1. The front desk staff is extremely uninterested in any guest standing in front of them.2. They lost a package that arrived for me earlier and didn't even apologize. No efforts, just genuinely annoyed at me.3. There is so much noise - airplanes and especially the train!!! Only upon checl out we discovered the disposable earplugs in one of the drawers.4. Valet parking only. Surprisingly the valet manager (Alex?) was the best thing we experienced at this hotel. The front desk staff can take training from him on how to treat guests.","Hello Myrouck,Thank you for your feedback regarding your stay at StayBridge Suites Miami International Airport, FL. We want you to enjoy the best of home and hotel. I’m sorry that we didn’t strike the balance this time. On behalf of the hotel, I'm sorry we fell below your expectation regarding front desk service, noise and parking arrangement. Not the experience we wanted you to have. We will address these concerns. I hope you give us a chance in the future to show you how great our hotel is.Sincerely,OrlandoCase ManagerIHGService",,Date of stay: October 2019,"Response from IHGService, Guest Relations Manager at Staybridge Suites Miami International Airport","Responded Nov 17, 2019",94,72.05,99.0,4.23,93.02,13.43,19.15,82.98,48.94,22.34,19.15,3.19,7.45,8.51,0.0,0.0,3.19,6.38,12.77,4.26,1.06,3.19,1.06,11.7,4.26,1.06,1.06,0.0,0.0,8.51,6.38,2.13,0.0,0.0,2.13,18.09,0.0,0.0,0.0,0.0,7.45,0.0,1.06,4.26,2.13,0.0,1.06,3.19,1.06,1.06,0.0,0.0,0.0,0.0,0.0,0.0,12.77,8.51,1.06,3.19,2.13,0.0,2.13,8.51,4.26,10.64,2.13,7.45,2.13,4.26,3.19,2.13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.83,7.45,5.32,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,38.0,1.295825242718446,1.780388349514562,1.895145631067961,332.8774921569398,591.2578339227108,5.082000000000001,2.322,6.502,-0.02855555555555556,0.1453331073411091,0.2750706679813011,0.1496609120424763,0.2622000681678609,0.3717678078179703,-0.4415111111111112,0.3844,0.1551238935394734,0.2404861258238287,0.2494984447352216,0.4717058823529412,0.5741470588235296,0.6855294117647058,0.01941747572815534,0.0,0.0,0.06796116504854369,0.07766990291262135,5,30.0,True,Intercontinental 
781,10,30.0,15.0,,,,,,,,,,,apologyStayedherefor5nigh,Staybridge Suites Seattle - Fremont,30,"Stayed here for 5 nights and whilst no major complaints felt it was very pricey for parking, Breakfast was basic and not great quality. Bed was very comfortable and bedding great quality.There are a lot better hotels around at way cheaper prices.Noise from the main road was also a pain.","Thank you for your review AlfonceManchesterUK_, I am glad you overall your stay went well and you had a great night stay in our comfortable beds. We do charge $15 per night to park . Many guests choose to stay with us because our parking is 1/3 of the costs the other Seattle Hotels charge. I apologize about your experience with the complimentary breakfast. The variety we offer each morning is provided from the brand so we can remain consistent with all other Staybridge Suites. We provide complimentary breakfast 7 days a week that includes scrambled eggs, bacon, omelettes, belgium waffles with all the fixings :), muffins, bagels, yogurt and fresh fruit which a variety of breads and condiments to make a breakfast sandwich. I would love the opportunity to speak with you about your experience so that we can improve. Please feel free to email me at delph@hotelconcepts.us at your convenience. Jeremy Delph General Manager",Trip type: Traveled on business,Date of stay: December 2015,"Response from Jeremy D, Manager at Staybridge Suites Seattle - Fremont","Responded Dec 19, 2015",158,78.03,99.0,6.75,99.0,17.56,22.78,81.01,45.57,17.09,13.92,2.53,5.7,5.7,0.0,0.0,3.16,6.96,12.03,5.06,3.16,3.8,0.0,8.86,5.06,1.27,0.63,2.53,3.8,8.23,8.23,0.0,0.0,0.0,0.0,17.09,0.0,0.63,0.0,0.0,6.33,1.27,1.27,0.63,0.63,1.27,1.27,3.16,0.0,0.63,0.63,5.06,0.0,0.0,0.0,4.43,10.76,7.59,1.27,1.27,1.27,0.0,1.9,9.49,0.0,7.59,2.53,3.8,3.16,1.27,1.27,0.63,1.27,0.0,0.0,1.27,0,0.63,0.0,0.63,0.0,12.66,5.7,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,62.2,1.264022988505747,1.935287356321839,2.037816091954023,341.2441783258759,582.9882068302137,4.673333333333334,2.64,7.14,0.1090552147239264,0.1693860636254976,0.265560880520945,0.2252847596823503,0.2249850598248688,0.3906797354189171,-0.4136231884057972,0.4927234042553191,0.2027877927954707,0.2068289368624801,0.3361723934360143,0.4251754385964912,0.5511578947368422,0.7277543859649122,0.02298850574712644,0.0,0.0,0.04597701149425287,0.05172413793103448,3,18.333333333333332,True,Intercontinental 
782,30,21.0,30.0,23.0,,,,,,,,,,apologyThehotelisconvenien,Staybridge Suites Seattle - Fremont,30,The hotel is convenient to UW. It is not in the heart of restaurants or other activities. The room air conditioner was hit and miss and was not consistent. Breakfast was awesome. Overall service was okay.,"Hello Jeff S,Thank you for staying with us and letting us know about your experience. I am glad to see you found our hotel convenient to UW and regarded our breakfast to be awesome. On the downside, I'm sorry that are issues with the air conditioning unit in your room. Our maintenance team's been looped about this incident, and I trust it'll be addressed to prevent similar instances from recurring.I hope you choose us again for your lodging needs in case your travels bring you back to the area.Best Regards,Dianne L.Case ManagerIHGService",Trip type: Traveled with family,Date of stay: September 2019,"Response from IHGService, Guest Relations Manager at Staybridge Suites Seattle - Fremont","Responded Sep 17, 2019",97,59.66,99.0,40.7,97.27,24.25,20.62,80.41,50.52,21.65,18.56,4.12,6.19,8.25,0.0,0.0,3.09,3.09,15.46,7.22,4.12,3.09,0.0,16.49,5.15,2.06,0.0,0.0,0.0,7.22,6.19,1.03,0.0,0.0,1.03,17.53,0.0,0.0,0.0,0.0,5.15,3.09,0.0,2.06,1.03,0.0,0.0,2.06,1.03,0.0,0.0,1.03,0.0,0.0,0.0,1.03,12.37,8.25,2.06,2.06,1.03,2.06,2.06,13.4,2.06,14.43,3.09,8.25,5.15,2.06,3.09,1.03,0.0,0.0,0.0,1.03,0,0.0,1.03,0.0,0.0,13.4,6.19,4.12,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,36.8,1.059519230769231,1.607788461538462,1.645576923076923,331.3263692378523,588.5802869792273,6.016666666666667,2.323333333333333,6.556666666666666,-0.001766666666666673,0.1171093129782848,0.1900865097679538,0.1863754915273255,0.2750912459842259,0.3001469076558071,-0.3077843137254903,0.3984102564102564,0.2408987803421605,0.1600060845999579,0.3271187751001177,0.4110000000000001,0.5406,0.6668666666666667,0.02884615384615385,0.0,0.0,0.0576923076923077,0.07692307692307693,4,26.0,True,Intercontinental 
783,13,30.0,21.0,20.0,20.0,27.0,30.0,26.0,,,,,,apology14,Staybridge Suites Seattle - Fremont,30,"The hotel and rooms are clean. The reservation process was easy. However there are few things to consider before you stay here. They alow dogs, which it is not per se a bad thing, but they should at least ask you if you mind to have a dog barking in front of your room. I left a small bag with some jewelry and I notified them the following day of my check out and they said housekeeping did not find anything, so I would say, that department is not 100% trustworthy. I lived in Seattle for 10 years and I knew that Aurora is a busy Avenue but I mistakenly assumed this hotel would have proper windows to avoid the noise from the Avenue, they don’t.The location is convenient and the hotel overall is nice, just these few things to keep in mind.","Hi aygabriela09,Thank you for taking the time in posting a review about our property on TripAdvisor. I am glad to read that you approve of the cleanliness level of our property. Thank you as well for noting our convenient location.I am sorry to read about the noise. Our guest's comfort remains a priority and I regret letting you feel otherwise. I have taken note of your comments and shared them with our management team to review the procedures we have in place and make necessary improvements accordingly. I have also sent you a private message to follow-up on the left item that you have mentioned in your review.Thank you for staying with us. I hope to hear from you soon.Sincerely,Ingrid V.Case ManagerIHGService",Trip type: Traveled with family,Date of stay: September 2018,"Response from IHGService, Guest Relations Manager at Staybridge Suites Seattle - Fremont","Responded Sep 27, 2018",129,79.72,99.0,21.56,99.0,18.43,20.16,86.05,54.26,20.16,18.6,4.65,5.43,7.75,0.0,0.78,1.55,6.2,17.83,4.65,3.88,4.65,0.0,17.05,3.1,0.78,0.0,0.0,0.0,10.08,8.53,1.55,0.0,0.0,1.55,21.71,0.0,0.78,0.0,0.0,4.65,0.78,0.78,1.55,0.78,0.78,0.78,2.33,0.0,1.55,0.78,0.0,0.0,0.0,0.0,0.0,13.95,8.53,1.55,3.1,1.55,0.0,3.1,10.85,1.55,11.63,2.33,8.53,1.55,6.2,0.78,0.0,0.0,0.0,0.0,0.78,0,0.0,0.0,0.78,0.0,10.85,7.75,1.55,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.0,0.0,49.7,1.029398496240601,1.632556390977443,1.633834586466165,323.8999646317949,591.4978474464702,5.1625,1.525,5.824999999999999,-0.0277049180327869,0.1993290145429259,0.220806705836389,0.1819164275445858,0.1628612815803635,0.2179742156342574,-0.2966231884057971,0.3223962264150943,0.31190388758235,0.1552266952589818,0.3025257577452193,0.4008947368421052,0.579236842105263,0.7040526315789474,0.03759398496240601,0.0,0.007518796992481203,0.05263157894736842,0.07518796992481203,8,23.375,True,Intercontinental 
784,-20,-30.0,-17.0,,,,,,,,,,,apologyWestayedherewhiles,Staybridge Suites Seattle - Fremont,20,"We stayed here while seeing a concert. It was very loud from traffic noise. The rooms were ok but felt it was a bit pricey. The staff was friendly and they offered a good breakfast everyday. Watch out for the free shuttle service. We took it into town and on the return trip, the young man at the wheel fell asleep! Yikes! Probably would not return here unless no other options","Hi YearoftheRabbit,Thank you for your stay and for taking the time to share your experience with us. It is good to know that you appreciated our location, staff, and breakfast.I'm disappointed that found your stay unremarkable due to the noise challenges you experienced. Our managers have been informed of your situation and will continue to improve our facilities and services.We value you as our guest and and hope you give us another chance to make your stay as best as it can be.Thanks,Christian C.Case ManagerIHGService",Trip type: Traveled as a couple,Date of stay: September 2018,"Response from IHGService, Guest Relations Manager at Staybridge Suites Seattle - Fremont","Responded Oct 6, 2018",91,32.08,99.0,6.88,99.0,30.33,20.88,93.41,53.85,25.27,19.78,1.1,7.69,10.99,0.0,0.0,5.49,2.2,13.19,7.69,0.0,9.89,0.0,19.78,4.4,4.4,0.0,0.0,1.1,12.09,10.99,1.1,0.0,0.0,1.1,24.18,0.0,1.1,0.0,0.0,7.69,4.4,1.1,1.1,2.2,0.0,0.0,3.3,0.0,1.1,0.0,1.1,0.0,0.0,0.0,1.1,18.68,9.89,3.3,4.4,3.3,0.0,3.3,17.58,2.2,7.69,3.3,4.4,3.3,5.49,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.0,0.0,0.0,12.09,6.59,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,35.3,1.126170212765957,1.677340425531915,1.71563829787234,314.1025595498,603.1943091957374,4.78,3.055,5.210000000000001,0.01132926829268293,0.09241267549230098,0.2500400681194581,0.1549334447054626,0.2662805504162069,0.3356257037952081,-0.2769534883720929,0.3291794871794871,0.2146258991272535,0.200463116280853,0.3548904903159664,0.40928125,0.5835625000000001,0.68446875,0.0,0.0,0.0,0.06382978723404255,0.1063829787234043,3,-22.333333333333332,False,Intercontinental 
